"","Province_State","Country_Region","Last_Update","Confirmed","Deaths","Recovered","Lat","Long_","Active","Admin2","FIPS","Combined_Key","date"
"9020","Georgia","US","3/22/20 23:45",0,0,0,34.34626973,-82.96567682,0,"Hart",13147,"Hart, Georgia, US","03-22-2020"
"9021","Georgia","US","3/22/20 23:45",0,0,0,31.60213036,-83.27501387,0,"Irwin",13155,"Irwin, Georgia, US","03-22-2020"
"9022","Georgia","US","3/22/20 23:45",0,0,0,34.13794553,-83.56814788,0,"Jackson",13157,"Jackson, Georgia, US","03-22-2020"
"9023","Georgia","US","3/22/20 23:45",0,0,0,33.31535543,-83.68844964,0,"Jasper",13159,"Jasper, Georgia, US","03-22-2020"
"9024","Georgia","US","3/22/20 23:45",0,0,0,31.80405727,-82.6372487,0,"Jeff Davis",13161,"Jeff Davis, Georgia, US","03-22-2020"
"9025","Georgia","US","3/22/20 23:45",0,0,0,33.05867328,-82.41609057,0,"Jefferson",13163,"Jefferson, Georgia, US","03-22-2020"
"9026","Georgia","US","3/22/20 23:45",0,0,0,32.79248718,-81.96040187,0,"Jenkins",13165,"Jenkins, Georgia, US","03-22-2020"
"9027","Georgia","US","3/22/20 23:45",0,0,0,32.70211082,-82.66166794,0,"Johnson",13167,"Johnson, Georgia, US","03-22-2020"
"9028","Georgia","US","3/22/20 23:45",0,0,0,33.02512137,-83.56019163,0,"Jones",13169,"Jones, Georgia, US","03-22-2020"
"9029","Georgia","US","3/22/20 23:45",0,0,0,31.0382857,-83.06472457,0,"Lanier",13173,"Lanier, Georgia, US","03-22-2020"
"9030","Georgia","US","3/22/20 23:45",0,0,0,31.82588896,-81.49251135,0,"Liberty",13179,"Liberty, Georgia, US","03-22-2020"
"9031","Georgia","US","3/22/20 23:45",0,0,0,31.75218791,-81.74952375,0,"Long",13183,"Long, Georgia, US","03-22-2020"
"9032","Georgia","US","3/22/20 23:45",0,0,0,32.35207048,-84.04234127,0,"Macon",13193,"Macon, Georgia, US","03-22-2020"
"9033","Georgia","US","3/22/20 23:45",0,0,0,34.12920917,-83.21218732,0,"Madison",13195,"Madison, Georgia, US","03-22-2020"
"9034","Georgia","US","3/22/20 23:45",0,0,0,32.3483402,-84.52733571,0,"Marion",13197,"Marion, Georgia, US","03-22-2020"
"9035","Georgia","US","3/22/20 23:45",0,0,0,33.47851918,-82.48252774,0,"McDuffie",13189,"McDuffie, Georgia, US","03-22-2020"
"9036","Georgia","US","3/22/20 23:45",0,0,0,31.49683595,-81.40163426,0,"McIntosh",13191,"McIntosh, Georgia, US","03-22-2020"
"9037","Georgia","US","3/22/20 23:45",0,0,0,33.04163534,-84.68859732,0,"Meriwether",13199,"Meriwether, Georgia, US","03-22-2020"
"9038","Georgia","US","3/22/20 23:45",0,0,0,31.22483255,-84.19381821,0,"Mitchell",13205,"Mitchell, Georgia, US","03-22-2020"
"9039","Georgia","US","3/22/20 23:45",0,0,0,32.17201038,-82.53527476,0,"Montgomery",13209,"Montgomery, Georgia, US","03-22-2020"
"9040","Georgia","US","3/22/20 23:45",0,0,0,33.59232073,-83.49129491,0,"Morgan",13211,"Morgan, Georgia, US","03-22-2020"
"9041","Georgia","US","3/22/20 23:45",0,0,0,34.78897608,-84.74993177,0,"Murray",13213,"Murray, Georgia, US","03-22-2020"
"9042","Georgia","US","3/22/20 23:45",0,0,0,33.8786296,-83.08278123,0,"Oglethorpe",13221,"Oglethorpe, Georgia, US","03-22-2020"
"9043","Georgia","US","3/22/20 23:45",0,0,0,31.35928155,-82.21598442,0,"Pierce",13229,"Pierce, Georgia, US","03-22-2020"
"9044","Georgia","US","3/22/20 23:45",0,0,0,33.09310242,-84.38790389,0,"Pike",13231,"Pike, Georgia, US","03-22-2020"
"9045","Georgia","US","3/22/20 23:45",0,0,0,32.23334561,-83.4754996,0,"Pulaski",13235,"Pulaski, Georgia, US","03-22-2020"
"9046","Georgia","US","3/22/20 23:45",0,0,0,33.32056115,-83.37552891,0,"Putnam",13237,"Putnam, Georgia, US","03-22-2020"
"9047","Georgia","US","3/22/20 23:45",0,0,0,31.86728114,-85.01773177,0,"Quitman",13239,"Quitman, Georgia, US","03-22-2020"
"9048","Georgia","US","3/22/20 23:45",0,0,0,34.88389445,-83.40304637,0,"Rabun",13241,"Rabun, Georgia, US","03-22-2020"
"9049","Georgia","US","3/22/20 23:45",0,0,0,32.2654021,-84.31258912,0,"Schley",13249,"Schley, Georgia, US","03-22-2020"
"9050","Georgia","US","3/22/20 23:45",0,0,0,32.74976524,-81.60779441,0,"Screven",13251,"Screven, Georgia, US","03-22-2020"
"9051","Georgia","US","3/22/20 23:45",0,0,0,30.93464824,-84.86823924,0,"Seminole",13253,"Seminole, Georgia, US","03-22-2020"
"9052","Georgia","US","3/22/20 23:45",0,0,0,34.55151201,-83.29405315,0,"Stephens",13257,"Stephens, Georgia, US","03-22-2020"
"9053","Georgia","US","3/22/20 23:45",0,0,0,32.07996777,-84.83208037,0,"Stewart",13259,"Stewart, Georgia, US","03-22-2020"
"9054","Georgia","US","3/22/20 23:45",0,0,0,32.69642758,-84.53351366,0,"Talbot",13263,"Talbot, Georgia, US","03-22-2020"
"9055","Georgia","US","3/22/20 23:45",0,0,0,33.56543317,-82.88136816,0,"Taliaferro",13265,"Taliaferro, Georgia, US","03-22-2020"
"9056","Georgia","US","3/22/20 23:45",0,0,0,32.04785085,-82.05539188,0,"Tattnall",13267,"Tattnall, Georgia, US","03-22-2020"
"9057","Georgia","US","3/22/20 23:45",0,0,0,32.55792548,-84.25077141,0,"Taylor",13269,"Taylor, Georgia, US","03-22-2020"
"9058","Georgia","US","3/22/20 23:45",0,0,0,31.92829517,-82.93491155,0,"Telfair",13271,"Telfair, Georgia, US","03-22-2020"
"9059","Georgia","US","3/22/20 23:45",0,0,0,30.86392347,-83.91847289,0,"Thomas",13275,"Thomas, Georgia, US","03-22-2020"
"9060","Georgia","US","3/22/20 23:45",0,0,0,32.12059861,-82.32957247,0,"Toombs",13279,"Toombs, Georgia, US","03-22-2020"
"9061","Georgia","US","3/22/20 23:45",0,0,0,34.91369188,-83.7410746,0,"Towns",13281,"Towns, Georgia, US","03-22-2020"
"9062","Georgia","US","3/22/20 23:45",0,0,0,32.40422134,-82.56904553,0,"Treutlen",13283,"Treutlen, Georgia, US","03-22-2020"
"9063","Georgia","US","3/22/20 23:45",0,0,0,34.82995757,-83.98967069,0,"Union",13291,"Union, Georgia, US","03-22-2020"
"9064","Georgia","US","3/22/20 23:45",0,0,0,32.87920671,-84.30024826,0,"Upson",13293,"Upson, Georgia, US","03-22-2020"
"9065","Georgia","US","3/22/20 23:45",0,0,0,34.73376362,-85.30165174,0,"Walker",13295,"Walker, Georgia, US","03-22-2020"
"9066","Georgia","US","3/22/20 23:45",0,0,0,33.78017694,-83.73552314,0,"Walton",13297,"Walton, Georgia, US","03-22-2020"
"9067","Georgia","US","3/22/20 23:45",0,0,0,31.05449097,-82.42224148,0,"Ware",13299,"Ware, Georgia, US","03-22-2020"
"9068","Georgia","US","3/22/20 23:45",0,0,0,33.41146451,-82.67795848,0,"Warren",13301,"Warren, Georgia, US","03-22-2020"
"9069","Georgia","US","3/22/20 23:45",0,0,0,32.96711864,-82.79357039,0,"Washington",13303,"Washington, Georgia, US","03-22-2020"
"9070","Georgia","US","3/22/20 23:45",0,0,0,31.5521809,-81.91894878,0,"Wayne",13305,"Wayne, Georgia, US","03-22-2020"
"9071","Georgia","US","3/22/20 23:45",0,0,0,32.04066113,-84.54742852,0,"Webster",13307,"Webster, Georgia, US","03-22-2020"
"9072","Georgia","US","3/22/20 23:45",0,0,0,32.12009104,-82.72574721,0,"Wheeler",13309,"Wheeler, Georgia, US","03-22-2020"
"9073","Georgia","US","3/22/20 23:45",0,0,0,34.64624278,-83.74905525,0,"White",13311,"White, Georgia, US","03-22-2020"
"9074","Georgia","US","3/22/20 23:45",0,0,0,31.97496928,-83.43438555,0,"Wilcox",13315,"Wilcox, Georgia, US","03-22-2020"
"9075","Georgia","US","3/22/20 23:45",0,0,0,33.78290391,-82.74286107,0,"Wilkes",13317,"Wilkes, Georgia, US","03-22-2020"
"9076","Georgia","US","3/22/20 23:45",0,0,0,32.80291082,-83.17140684,0,"Wilkinson",13319,"Wilkinson, Georgia, US","03-22-2020"
"11043","Colorado","US","2020-03-23 23:19:34",18,0,0,39.87432092,-104.3362578,0,"Adams",8001,"Adams, Colorado, US","03-23-2020"
"11061","Colorado","US","2020-03-23 23:19:34",0,0,0,37.57250606,-105.7885451,0,"Alamosa",8003,"Alamosa, Colorado, US","03-23-2020"
"11110","Georgia","US","2020-03-23 23:19:34",0,0,0,31.74847232,-82.28909114,0,"Appling",13001,"Appling, Georgia, US","03-23-2020"
"11113","Colorado","US","2020-03-23 23:19:34",58,0,0,39.64977461,-104.3353617,0,"Arapahoe",8005,"Arapahoe, Colorado, US","03-23-2020"
"11115","Colorado","US","2020-03-23 23:19:34",0,0,0,37.19474156,-107.0476867,0,"Archuleta",8007,"Archuleta, Colorado, US","03-23-2020"
"11135","Georgia","US","2020-03-23 23:19:34",0,0,0,31.29633502,-82.87545866,0,"Atkinson",13003,"Atkinson, Georgia, US","03-23-2020"
"11148","Colorado","US","2020-03-23 23:19:34",0,0,0,37.31940883,-102.5603223,0,"Baca",8009,"Baca, Colorado, US","03-23-2020"
"11149","Georgia","US","2020-03-23 23:19:34",0,0,0,31.55456473,-82.45936528,0,"Bacon",13005,"Bacon, Georgia, US","03-23-2020"
"11152","Georgia","US","2020-03-23 23:19:34",0,0,0,31.32669878,-84.44218806,0,"Baker",13007,"Baker, Georgia, US","03-23-2020"
"11155","Georgia","US","2020-03-23 23:19:34",2,0,0,33.06882326,-83.24701748,0,"Baldwin",13009,"Baldwin, Georgia, US","03-23-2020"
"11161","Georgia","US","2020-03-23 23:19:34",0,0,0,34.35607081,-83.49644388,0,"Banks",13011,"Banks, Georgia, US","03-23-2020"
"11173","Georgia","US","2020-03-23 23:19:34",1,0,0,33.99148694,-83.71436292,0,"Barrow",13013,"Barrow, Georgia, US","03-23-2020"
"11179","Georgia","US","2020-03-23 23:19:34",61,1,0,34.23732119,-84.83887523,0,"Bartow",13015,"Bartow, Georgia, US","03-23-2020"
"11209","Georgia","US","2020-03-23 23:19:34",0,0,0,31.76095874,-83.22145359,0,"Ben Hill",13017,"Ben Hill, Georgia, US","03-23-2020"
"11214","Colorado","US","2020-03-23 23:19:34",0,0,0,37.95474293,-103.0720195,0,"Bent",8011,"Bent, Colorado, US","03-23-2020"
"11231","Georgia","US","2020-03-23 23:19:34",0,0,0,31.27590016,-83.2252992,0,"Berrien",13019,"Berrien, Georgia, US","03-23-2020"
"11237","Georgia","US","2020-03-23 23:19:34",2,0,0,32.80904227,-83.70489165,0,"Bibb",13021,"Bibb, Georgia, US","03-23-2020"
"11254","Georgia","US","2020-03-23 23:19:34",0,0,0,32.43829035,-83.33035166,0,"Bleckley",13023,"Bleckley, Georgia, US","03-23-2020"
"11279","Colorado","US","2020-03-23 23:19:34",39,0,0,40.09313619,-105.3546767,0,"Boulder",8013,"Boulder, Colorado, US","03-23-2020"
"11296","Georgia","US","2020-03-23 23:19:34",0,0,0,31.19576557,-81.97743999,0,"Brantley",13025,"Brantley, Georgia, US","03-23-2020"
"11314","Georgia","US","2020-03-23 23:19:34",0,0,0,30.83922642,-83.58303423,0,"Brooks",13027,"Brooks, Georgia, US","03-23-2020"
"11317","Colorado","US","2020-03-23 23:19:34",1,0,0,39.95998787,-105.0566324,0,"Broomfield",8014,"Broomfield, Colorado, US","03-23-2020"
"11331","Georgia","US","2020-03-23 23:19:34",0,0,0,32.00979311,-81.44002948,0,"Bryan",13029,"Bryan, Georgia, US","03-23-2020"
"11344","Georgia","US","2020-03-23 23:19:34",0,0,0,32.39577406,-81.74811421,0,"Bulloch",13031,"Bulloch, Georgia, US","03-23-2020"
"11348","Georgia","US","2020-03-23 23:19:34",0,0,0,33.05917989,-81.99928721,0,"Burke",13033,"Burke, Georgia, US","03-23-2020"
"11368","Georgia","US","2020-03-23 23:19:34",2,0,0,33.2830945,-83.9543504,0,"Butts",13035,"Butts, Georgia, US","03-23-2020"
"11385","Georgia","US","2020-03-23 23:19:34",0,0,0,31.53169785,-84.62725131,0,"Calhoun",13037,"Calhoun, Georgia, US","03-23-2020"
"11400","Georgia","US","2020-03-23 23:19:34",0,0,0,30.92951916,-81.66601818,0,"Camden",13039,"Camden, Georgia, US","03-23-2020"
"11414","Georgia","US","2020-03-23 23:19:34",0,0,0,32.40209349,-82.07702563,0,"Candler",13043,"Candler, Georgia, US","03-23-2020"
"11429","Georgia","US","2020-03-23 23:19:34",21,0,0,33.58138199,-85.07976677,0,"Carroll",13045,"Carroll, Georgia, US","03-23-2020"
"11466","Georgia","US","2020-03-23 23:19:34",1,0,0,34.89872298,-85.13757014,0,"Catoosa",13047,"Catoosa, Georgia, US","03-23-2020"
"11477","Colorado","US","2020-03-23 23:19:34",3,0,0,38.74745778,-106.1926573,0,"Chaffee",8015,"Chaffee, Colorado, US","03-23-2020"
"11491","Georgia","US","2020-03-23 23:19:34",1,0,0,30.78371028,-82.13951596,0,"Charlton",13049,"Charlton, Georgia, US","03-23-2020"
"11494","Georgia","US","2020-03-23 23:19:34",4,0,0,32.00043026,-81.12489526,0,"Chatham",13051,"Chatham, Georgia, US","03-23-2020"
"11496","Georgia","US","2020-03-23 23:19:34",0,0,0,32.34341231,-84.78809239,0,"Chattahoochee",13053,"Chattahoochee, Georgia, US","03-23-2020"
"11497","Georgia","US","2020-03-23 23:19:34",1,0,0,34.47197698,-85.34535662,0,"Chattooga",13055,"Chattooga, Georgia, US","03-23-2020"
"11507","Georgia","US","2020-03-23 23:19:34",20,0,0,34.24393976,-84.47431861,0,"Cherokee",13057,"Cherokee, Georgia, US","03-23-2020"
"11522","Colorado","US","2020-03-23 23:19:34",0,0,0,38.82777431,-102.6032558,0,"Cheyenne",8017,"Cheyenne, Colorado, US","03-23-2020"
"11568","Georgia","US","2020-03-23 23:19:34",14,0,0,33.95436462,-83.37124007,0,"Clarke",13059,"Clarke, Georgia, US","03-23-2020"
"11576","Georgia","US","2020-03-23 23:19:34",0,0,0,31.62221166,-84.97713865,0,"Clay",13061,"Clay, Georgia, US","03-23-2020"
"11591","Georgia","US","2020-03-23 23:19:34",18,0,0,33.54187245,-84.35594188,0,"Clayton",13063,"Clayton, Georgia, US","03-23-2020"
"11593","Colorado","US","2020-03-23 23:19:34",3,0,0,39.68864463,-105.6463118,0,"Clear Creek",8019,"Clear Creek, Colorado, US","03-23-2020"
"11603","Georgia","US","2020-03-23 23:19:34",1,0,0,30.91395822,-82.70432472,0,"Clinch",13065,"Clinch, Georgia, US","03-23-2020"
"11616","Georgia","US","2020-03-23 23:19:34",79,2,0,33.94243204,-84.5761255,0,"Cobb",13067,"Cobb, Georgia, US","03-23-2020"
"11623","Georgia","US","2020-03-23 23:19:34",1,0,0,31.54892966,-82.8549206,0,"Coffee",13069,"Coffee, Georgia, US","03-23-2020"
"11639","Georgia","US","2020-03-23 23:19:34",0,0,0,31.18810588,-83.7677946,0,"Colquitt",13071,"Colquitt, Georgia, US","03-23-2020"
"11642","Georgia","US","2020-03-23 23:19:34",3,0,0,33.54534185,-82.263524,0,"Columbia",13073,"Columbia, Georgia, US","03-23-2020"
"11658","Colorado","US","2020-03-23 23:19:34",0,0,0,37.201606,-106.1917488,0,"Conejos",8021,"Conejos, Colorado, US","03-23-2020"
"11662","Georgia","US","2020-03-23 23:19:34",0,0,0,31.16068491,-83.42947229,0,"Cook",13075,"Cook, Georgia, US","03-23-2020"
"11675","Colorado","US","2020-03-23 23:19:34",0,0,0,37.27732493,-105.4276548,0,"Costilla",8023,"Costilla, Colorado, US","03-23-2020"
"11682","Georgia","US","2020-03-23 23:19:34",9,0,0,33.35334302,-84.76129976,0,"Coweta",13077,"Coweta, Georgia, US","03-23-2020"
"11691","Georgia","US","2020-03-23 23:19:34",0,0,0,32.71391813,-83.98061238,0,"Crawford",13079,"Crawford, Georgia, US","03-23-2020"
"11703","Georgia","US","2020-03-23 23:19:34",0,0,0,31.92289565,-83.76811843,0,"Crisp",13081,"Crisp, Georgia, US","03-23-2020"
"11713","Colorado","US","2020-03-23 23:19:34",1,1,0,38.32608609,-103.7844965,0,"Crowley",8025,"Crowley, Colorado, US","03-23-2020"
"11729","Colorado","US","2020-03-23 23:19:34",0,0,0,38.10883162,-105.3683478,0,"Custer",8027,"Custer, Colorado, US","03-23-2020"
"11736","Georgia","US","2020-03-23 23:19:34",0,0,0,34.8549167,-85.50490424,0,"Dade",13083,"Dade, Georgia, US","03-23-2020"
"11765","Georgia","US","2020-03-23 23:19:34",1,0,0,34.44244079,-84.16964071,0,"Dawson",13085,"Dawson, Georgia, US","03-23-2020"
"11774","Georgia","US","2020-03-23 23:19:34",75,0,0,33.76944049,-84.22396017,0,"DeKalb",13089,"DeKalb, Georgia, US","03-23-2020"
"11784","Georgia","US","2020-03-23 23:19:34",0,0,0,30.87967778,-84.57619536,0,"Decatur",13087,"Decatur, Georgia, US","03-23-2020"
"11798","Colorado","US","2020-03-23 23:19:34",0,0,0,38.86246243,-107.8631342,0,"Delta",8029,"Delta, Colorado, US","03-23-2020"
"11804","Colorado","US","2020-03-23 23:19:34",148,0,0,39.76018276,-104.8725695,0,"Denver",8031,"Denver, Colorado, US","03-23-2020"
"11828","Georgia","US","2020-03-23 23:19:34",0,0,0,32.17265114,-83.16948926,0,"Dodge",13091,"Dodge, Georgia, US","03-23-2020"
"11832","Colorado","US","2020-03-23 23:19:34",0,0,0,37.75208676,-108.5211585,0,"Dolores",8033,"Dolores, Colorado, US","03-23-2020"
"11836","Georgia","US","2020-03-23 23:19:34",0,0,0,32.15630737,-83.79746561,0,"Dooly",13093,"Dooly, Georgia, US","03-23-2020"
"11840","Georgia","US","2020-03-23 23:19:34",64,6,0,31.53328528,-84.21722377,0,"Dougherty",13095,"Dougherty, Georgia, US","03-23-2020"
"11841","Colorado","US","2020-03-23 23:19:34",48,0,0,39.33133796,-104.930001,0,"Douglas",8035,"Douglas, Colorado, US","03-23-2020"
"11842","Georgia","US","2020-03-23 23:19:34",7,0,0,33.70291126,-84.77026156,0,"Douglas",13097,"Douglas, Georgia, US","03-23-2020"
"11871","Colorado","US","2020-03-23 23:19:34",92,1,0,39.62754308,-106.6933637,0,"Eagle",8037,"Eagle, Colorado, US","03-23-2020"
"11872","Georgia","US","2020-03-23 23:19:34",2,1,0,31.32155345,-84.90255207,0,"Early",13099,"Early, Georgia, US","03-23-2020"
"11879","Georgia","US","2020-03-23 23:19:34",0,0,0,30.71101099,-82.89687287,0,"Echols",13101,"Echols, Georgia, US","03-23-2020"
"11891","Georgia","US","2020-03-23 23:19:34",2,0,0,32.36616021,-81.34280942,0,"Effingham",13103,"Effingham, Georgia, US","03-23-2020"
"11894","Colorado","US","2020-03-23 23:19:34",69,3,0,38.83240149,-104.5251411,0,"El Paso",8041,"El Paso, Colorado, US","03-23-2020"
"11896","Colorado","US","2020-03-23 23:19:34",3,0,0,39.28656773,-104.1358721,0,"Elbert",8039,"Elbert, Colorado, US","03-23-2020"
"11897","Georgia","US","2020-03-23 23:19:34",0,0,0,34.11302332,-82.83936148,0,"Elbert",13105,"Elbert, Georgia, US","03-23-2020"
"11910","Georgia","US","2020-03-23 23:19:34",0,0,0,32.59221302,-82.30239915,0,"Emanuel",13107,"Emanuel, Georgia, US","03-23-2020"
"11932","Georgia","US","2020-03-23 23:19:34",0,0,0,32.15328841,-81.8870105,0,"Evans",13109,"Evans, Georgia, US","03-23-2020"
"11943","Georgia","US","2020-03-23 23:19:34",0,0,0,34.86430205,-84.316964,0,"Fannin",13111,"Fannin, Georgia, US","03-23-2020"
"11950","Georgia","US","2020-03-23 23:19:34",10,1,0,33.41357794,-84.49089434,0,"Fayette",13113,"Fayette, Georgia, US","03-23-2020"
"11972","Georgia","US","2020-03-23 23:19:34",10,1,0,34.26268279,-85.21577392,0,"Floyd",13115,"Floyd, Georgia, US","03-23-2020"
"11986","Georgia","US","2020-03-23 23:19:34",7,0,0,34.22604035,-84.1231513,0,"Forsyth",13117,"Forsyth, Georgia, US","03-23-2020"
"11994","Georgia","US","2020-03-23 23:19:34",0,0,0,34.37525597,-83.23159927,0,"Franklin",13119,"Franklin, Georgia, US","03-23-2020"
"12022","Colorado","US","2020-03-23 23:19:34",0,0,0,38.47362326,-105.4399667,0,"Fremont",8043,"Fremont, Colorado, US","03-23-2020"
"12030","Georgia","US","2020-03-23 23:19:34",145,2,0,33.79216944,-84.46319413,0,"Fulton",13121,"Fulton, Georgia, US","03-23-2020"
"12048","Colorado","US","2020-03-23 23:19:34",8,0,0,39.59921777,-107.902708,0,"Garfield",8045,"Garfield, Colorado, US","03-23-2020"
"12079","Georgia","US","2020-03-23 23:19:34",0,0,0,34.69316688,-84.45802506,0,"Gilmer",13123,"Gilmer, Georgia, US","03-23-2020"
"12081","Colorado","US","2020-03-23 23:19:34",0,0,0,39.85646523,-105.5252597,0,"Gilpin",8047,"Gilpin, Colorado, US","03-23-2020"
"12085","Georgia","US","2020-03-23 23:19:34",0,0,0,33.22879932,-82.61297636,0,"Glascock",13125,"Glascock, Georgia, US","03-23-2020"
"12090","Georgia","US","2020-03-23 23:19:34",4,0,0,31.23279254,-81.53811412,0,"Glynn",13127,"Glynn, Georgia, US","03-23-2020"
"12099","Georgia","US","2020-03-23 23:19:34",5,0,0,34.50487351,-84.87296253,0,"Gordon",13129,"Gordon, Georgia, US","03-23-2020"
"12103","Georgia","US","2020-03-23 23:19:34",0,0,0,30.87454847,-84.23418364,0,"Grady",13131,"Grady, Georgia, US","03-23-2020"
"12110","Colorado","US","2020-03-23 23:19:34",2,0,0,40.10603347,-106.1178042,0,"Grand",8049,"Grand, Colorado, US","03-23-2020"
"12148","Georgia","US","2020-03-23 23:19:34",0,0,0,33.5769205,-83.17139104,0,"Greene",13133,"Greene, Georgia, US","03-23-2020"
"12181","Colorado","US","2020-03-23 23:19:34",28,0,0,38.66611652,-107.0320729,0,"Gunnison",8051,"Gunnison, Colorado, US","03-23-2020"
"12183","Georgia","US","2020-03-23 23:19:34",34,1,0,33.96044201,-84.02137802,0,"Gwinnett",13135,"Gwinnett, Georgia, US","03-23-2020"
"12185","Georgia","US","2020-03-23 23:19:34",0,0,0,34.63331566,-83.53094677,0,"Habersham",13137,"Habersham, Georgia, US","03-23-2020"
"12191","Georgia","US","2020-03-23 23:19:34",10,0,0,34.32207823,-83.81896936,0,"Hall",13139,"Hall, Georgia, US","03-23-2020"
"12211","Georgia","US","2020-03-23 23:19:34",0,0,0,33.2721566,-82.99766919,0,"Hancock",13141,"Hancock, Georgia, US","03-23-2020"
"12225","Georgia","US","2020-03-23 23:19:34",0,0,0,33.79602175,-85.21005667,0,"Haralson",13143,"Haralson, Georgia, US","03-23-2020"
"12246","Georgia","US","2020-03-23 23:19:34",0,0,0,32.73709786,-84.90538572,0,"Harris",13145,"Harris, Georgia, US","03-23-2020"
"12257","Georgia","US","2020-03-23 23:19:34",0,0,0,34.34626973,-82.96567682,0,"Hart",13147,"Hart, Georgia, US","03-23-2020"
"12271","Georgia","US","2020-03-23 23:19:34",1,0,0,33.29686567,-85.12886832,0,"Heard",13149,"Heard, Georgia, US","03-23-2020"
"12284","Georgia","US","2020-03-23 23:19:34",9,0,0,33.4533428,-84.1481466,0,"Henry",13151,"Henry, Georgia, US","03-23-2020"
"12311","Colorado","US","2020-03-23 23:19:34",1,0,0,37.82247444,-107.3004345,0,"Hinsdale",8053,"Hinsdale, Colorado, US","03-23-2020"
"12335","Georgia","US","2020-03-23 23:19:34",1,0,0,32.45802497,-83.66879087,0,"Houston",13153,"Houston, Georgia, US","03-23-2020"
"12350","Colorado","US","2020-03-23 23:19:34",0,0,0,37.68473101,-104.9612585,0,"Huerfano",8055,"Huerfano, Colorado, US","03-23-2020"
"12389","Georgia","US","2020-03-23 23:19:34",0,0,0,31.60213036,-83.27501387,0,"Irwin",13155,"Irwin, Georgia, US","03-23-2020"
"12401","Colorado","US","2020-03-23 23:19:34",0,0,0,40.6659387,-106.3408905,0,"Jackson",8057,"Jackson, Colorado, US","03-23-2020"
"12403","Georgia","US","2020-03-23 23:19:34",0,0,0,34.13794553,-83.56814788,0,"Jackson",13157,"Jackson, Georgia, US","03-23-2020"
"12424","Georgia","US","2020-03-23 23:19:34",0,0,0,33.31535543,-83.68844964,0,"Jasper",13159,"Jasper, Georgia, US","03-23-2020"
"12433","Georgia","US","2020-03-23 23:19:34",0,0,0,31.80405727,-82.6372487,0,"Jeff Davis",13161,"Jeff Davis, Georgia, US","03-23-2020"
"12437","Colorado","US","2020-03-23 23:19:34",55,0,0,39.58635604,-105.2517692,0,"Jefferson",8059,"Jefferson, Colorado, US","03-23-2020"
"12439","Georgia","US","2020-03-23 23:19:34",0,0,0,33.05867328,-82.41609057,0,"Jefferson",13163,"Jefferson, Georgia, US","03-23-2020"
"12463","Georgia","US","2020-03-23 23:19:34",0,0,0,32.79248718,-81.96040187,0,"Jenkins",13165,"Jenkins, Georgia, US","03-23-2020"
"12474","Georgia","US","2020-03-23 23:19:34",0,0,0,32.70211082,-82.66166794,0,"Johnson",13167,"Johnson, Georgia, US","03-23-2020"
"12487","Georgia","US","2020-03-23 23:19:34",0,0,0,33.02512137,-83.56019163,0,"Jones",13169,"Jones, Georgia, US","03-23-2020"
"12551","Colorado","US","2020-03-23 23:19:34",0,0,0,38.43260896,-102.7392145,0,"Kiowa",8061,"Kiowa, Colorado, US","03-23-2020"
"12554","Colorado","US","2020-03-23 23:19:34",0,0,0,39.30497777,-102.6022199,0,"Kit Carson",8063,"Kit Carson, Colorado, US","03-23-2020"
